"run_ID"	"NIE1"	"NDE1"	"ATE1"	"NIE2"	"NDE2"	"ATE2"	"NIE3"	"NDE3"	"ATE3"	"NIE4"	"NDE4"	"ATE4"	"NIE5"	"NDE5"	"ATE5"	"NIE6"	"NDE6"	"ATE6"	"NIE7"	"NDE7"	"ATE7"	"NIE8"	"NDE8"	"ATE8"	"NIE9"	"NDE9"	"ATE9"	"NIE10"	"NDE10"	"ATE10"	"NIE11"	"NDE11"	"ATE11"	"NIE12"	"NDE12"	"ATE12"
12	6.52587380900613	5.33679398265185	4.38895171301439	8.85145472507307	6.95610702622369	4.39090001609981	9.34664402251526	9.04141204456461	6.51104574659541	6.94701230844545	5.91158016320775	5.18975148944453	9.35669713488359	7.71133062191395	5.18678488056977	9.39721435889057	9.22058163259641	6.82681447917298	5.0531436094759	3.86409017573445	2.913077085917	6.53522573947806	4.64638448481285	2.90873908855	8.64589803353675	8.34575165220807	5.83573246099154	5.24606473790823	4.07404549165351	3.1502618290121	6.78945462588695	4.92688003320349	3.15596290354867	8.66841180101444	8.4125882597502	5.91262858455101
5	6.53602495719355	5.34371754684569	4.39279714839195	8.83505593584395	6.94428512507836	4.38377706014004	9.34612977755218	9.04207075920702	6.51188266308507	6.94590217134373	5.90990773077074	5.18536668831187	9.37151065104124	7.72244360483419	5.19283463303868	9.39761663545143	9.22084948334309	6.82716916794133	5.05321400426704	3.86139702045956	2.91106375907103	6.54198455965039	4.65195026878496	2.91057978744477	8.64584885994087	8.34590576414338	5.83593686556737	5.25148726941412	4.07889750366649	3.1549597274189	6.78349166422719	4.92282525313092	3.15298156643602	8.66797941013939	8.41268745558103	5.91298900469129
54	6.53696371645209	5.34535463966273	4.3937266178318	8.83725974577133	6.94871244636506	4.38842027819664	9.34661151320482	9.04214541157953	6.51174693265674	6.94196566826857	5.90793255695253	5.18528185368696	9.35346589890106	7.70923146426721	5.18617807874744	9.39772587938329	9.22035099826346	6.8270378800528	5.05200358003203	3.86193355046856	2.91057178852365	6.53559214505817	4.64872745923829	2.91054775051109	8.64603064153003	8.34511935491841	5.83503786130779	5.25503184745702	4.08152006670812	3.15646202066247	6.79134334130478	4.92748870796017	3.15580645873018	8.66774378921589	8.41245493388823	5.91264072507965
31	6.53249840893315	5.34406611339034	4.39474428881062	8.84725281972059	6.9530938924065	4.38750237586247	9.34655945379358	9.04193174598296	6.51154525722113	6.94502972697617	5.90936358770461	5.18757900960577	9.36211811349534	7.71443878839691	5.18780887692913	9.39738265043579	9.22045405429735	6.82691353107612	5.05343482541149	3.86360384799885	2.91392927363655	6.54129938333223	4.65045787927086	2.91087341016735	8.64587932755788	8.34572766043319	5.83548743746162	5.25445731734953	4.08218882772642	3.15712161777844	6.79165606332763	4.92653084419747	3.15622771886592	8.66814810160185	8.41256479809499	5.9128595989401
83	6.52611278242815	5.33843455897062	4.39112784866474	8.84357676702447	6.95696534926292	4.39413182510253	9.34505638834771	9.04129565165413	6.51211857342661	6.9467058456092	5.91038580731354	5.18876148677271	9.35877262913088	7.71381691668592	5.18857424136589	9.39749444152099	9.22075361544915	6.82727295739117	5.05071878668948	3.86093654522141	2.91078819268071	6.54322367567272	4.65220522660819	2.91126974075212	8.64629937169738	8.34584214465369	5.83585485331575	5.25817792797672	4.08497958257804	3.15990385304898	6.78581578731232	4.92497464318525	3.15350649260411	8.66799779399889	8.41260784880317	5.91283828914807
29	6.54131216866583	5.34780846703823	4.3937936566037	8.84594905466208	6.95616159280377	4.39200536087072	9.34635489590776	9.04183232334276	6.51154891204013	6.93713925229472	5.90289714465616	5.18142233667055	9.36009974654938	7.71487083073447	5.1891634690269	9.39764307427771	9.22034009987549	6.82652099812524	5.05351384914496	3.86187653264952	2.91191588108444	6.54731306541679	4.65170604278373	2.91204823232847	8.64705700641357	8.34639194723361	5.83634029576053	5.25535188838204	4.08213507251174	3.15640319302804	6.78460152019298	4.92313736133808	3.152489766259	8.66877416571251	8.41265223164791	5.9128988339763
6	6.52245298785126	5.33342782847431	4.38320953233226	8.84834182187541	6.95851935627793	4.39505260370051	9.34503601156753	9.04132413032231	6.51185350296062	6.94012343478917	5.90628612234701	5.18436148656191	9.35214769502688	7.7031364987198	5.17903826190559	9.39866856922934	9.22088135139314	6.82725506287977	5.05465239128616	3.86412550449606	2.91352407458253	6.54581395423776	4.65629731579348	2.91463504031895	8.64548249919204	8.34548879046476	5.83558744687563	5.25202056277146	4.07838220697472	3.1540058830213	6.78905702271996	4.92661743319118	3.1554693297848	8.66801422280087	8.41262197216266	5.91285790585099
30	6.53660456520346	5.3446837289858	4.39295842313706	8.83777054287324	6.94916261905371	4.38901708215494	9.3460805094852	9.04168115918684	6.51085549680638	6.95403088310229	5.91677130123331	5.19134171721039	9.35177621752211	7.71113516845576	5.18798186778409	9.39736445842225	9.2202778129997	6.82700479213644	5.05697378275625	3.86355432343693	2.91210676804931	6.54557212264619	4.65474817329968	2.91458304411947	8.64512577493726	8.34503781323582	5.83521521288001	5.25879140636514	4.08557627361547	3.15969321551513	6.79178837111808	4.92993609962633	3.15746991202206	8.66826176928483	8.41304845284513	5.91330052577208
99	6.5346699111936	5.34436075599688	4.39091743450484	8.83921432938242	6.94801323889412	4.38703517241594	9.34632025479169	9.04180873720565	6.51225549037885	6.94087027998944	5.90742001546622	5.18630002544021	9.36025506773627	7.7162653646889	5.19032578236154	9.39710475689783	9.21952715860753	6.82647160543809	5.05083770130001	3.85966455960435	2.90948883220445	6.54195248391963	4.65241618364206	2.91215594952987	8.64607885410917	8.34541733231924	5.83517671041375	5.25071373515928	4.07677765507727	3.1523817240377	6.78206347503278	4.92066659276058	3.14962913007717	8.66807531307956	8.41302180995114	5.91321177564992
61	6.53477368418317	5.34274721729199	4.39219641641468	8.85281163426097	6.9595231902051	4.39347475490279	9.3454625766464	9.04165639435379	6.51189889877091	6.94397220215171	5.91085136982768	5.18948366295454	9.35477139084465	7.71014643518698	5.18613761935663	9.39647069588382	9.21980063725149	6.82635368663537	5.05008934976655	3.85974361635618	2.90914274903796	6.54295678668669	4.65191157157958	2.91214849580606	8.64656187943014	8.34563238966767	5.83573091686332	5.2559838431746	4.08017515588467	3.15487731068212	6.78438047592127	4.92382969445923	3.15281428338999	8.66823285522807	8.41300422439829	5.91323745417472
62	6.52671551500917	5.33790170705396	4.38908250439623	8.83896679128375	6.94818554223214	4.38679770486959	9.34638225447569	9.04174834409802	6.51242724201194	6.94653181944286	5.91048791432881	5.1881094414327	9.3495751606272	7.70698986910751	5.1845078565094	9.39685669650305	9.22047260513711	6.82713778020442	5.04894881028594	3.85833213907457	2.90920888299619	6.54474618176315	4.6532016053431	2.9130945353676	8.64614542623086	8.34561623755462	5.83578439741938	5.25278110165729	4.07969305336958	3.1545274037486	6.78792350243713	4.92706337578375	3.15487831470403	8.66825594182409	8.41258200841498	5.9127765643891
87	6.52643282258125	5.33740480787116	4.38896403940197	8.83696468377665	6.95202086014302	4.39342910959851	9.34615991710466	9.0419177124563	6.5115828822106	6.94988576885874	5.91515026489407	5.19271174478497	9.36036364394512	7.71420453277325	5.18866479193107	9.39684646884845	9.22025011769715	6.82624778906015	5.05242992190978	3.8617940354823	2.91148950821924	6.53763799867378	4.64985016905403	2.91047005603884	8.64627772753366	8.3459741058697	5.83607126229353	5.24968909286834	4.07819039594226	3.15310157211852	6.79252246639603	4.92959193392735	3.15781881340025	8.66847566924378	8.41243953844234	5.91256316744018
82	6.52499307464952	5.33599322741157	4.38753362116156	8.84333975394251	6.95678223387538	4.39408428985274	9.34576428504546	9.04103532598256	6.51077057185047	6.94156075542495	5.90501834613379	5.18232527920385	9.35384273242528	7.71293808190991	5.18904050457785	9.39745551442804	9.22025167422369	6.82660407057946	5.04455246731511	3.85619371937822	2.90734369879612	6.53558253489601	4.64463767545696	2.90711183736158	8.64675259923818	8.34581324504731	5.83584138929265	5.25050496898858	4.08002302809746	3.15546215395749	6.79374568716131	4.92945917832663	3.15756367397843	8.66794972993757	8.41299011042313	5.91316712894278
86	6.53449879396739	5.34389796982443	4.39323435648814	8.83882553436688	6.94891115286912	4.38924667991255	9.3474811768667	9.0424536278735	6.51190822181361	6.94419816528184	5.90860614457231	5.18560175911024	9.35150585059249	7.71152765476849	5.18596997986679	9.39664498603672	9.21994370271738	6.82655820688246	5.05206379007882	3.86178202043452	2.91100994790832	6.54276382464826	4.65395148965173	2.91405437194206	8.64616217954899	8.34591422600631	5.83567226844635	5.25695539754529	4.08307347759604	3.15861708138439	6.78967444655227	4.92753269515347	3.15664560893515	8.66804981593848	8.41247248481496	5.91289818166583
55	6.53151677895101	5.34069356595472	4.3906237717209	8.84319644924162	6.95378471202019	4.39102446847584	9.34612214030057	9.04177894770097	6.51217816796392	6.94968601306429	5.91310122351659	5.190070547056	9.35617398725964	7.7141454685332	5.1895544040248	9.39726214664245	9.21995521906142	6.82625113595807	5.05543755285005	3.86459883458915	2.91406855317347	6.54274424368609	4.65271922879347	2.91276963166572	8.645924399034	8.34564941164581	5.83573777901588	5.2525734602515	4.08089724250266	3.15690583237386	6.79067765596815	4.92644819451609	3.15546580931969	8.66824784502417	8.41272905685421	5.91291701278723
85	6.52641719076828	5.33892501095542	4.39063145047054	8.84256553353054	6.95298659180332	4.39007855146886	9.34589151420182	9.04219054681775	6.51191974462957	6.94192863869735	5.90730203330017	5.18494662989337	9.3511242146232	7.70459499449886	5.18151028315236	9.39608133030168	9.21989261024061	6.826776430454	5.05546833884967	3.86434890848148	2.91458009942393	6.54031793040444	4.65039692832748	2.91172732712964	8.64628446493971	8.3459540636138	5.83570900980414	5.25122772716885	4.07988289502162	3.15527439527752	6.78122963914254	4.92190275117147	3.15206252903613	8.66834834907342	8.41303189427455	5.91319522170583
63	6.5314785505529	5.33947678979388	4.38690021344492	8.84188512352988	6.9504751698767	4.38747539155561	9.34451336893278	9.04073106156503	6.51086781390861	6.94294529565975	5.90872662208328	5.18711917248769	9.35954477828914	7.71336674138813	5.18879338153701	9.3975277790836	9.22054927480231	6.8266605805344	5.05295237167403	3.86263644848438	2.91217485696253	6.53699294734338	4.64831820237289	2.9091569818796	8.6464203763822	8.34535732253224	5.83533823213957	5.25403735317122	4.08006618844761	3.15503695568817	6.78691378334519	4.92445558088526	3.15320039504308	8.6682538133532	8.41224100381045	5.91239126376855
75	6.52866605374451	5.3391933158579	4.38896273741015	8.84903881829145	6.95449453013603	4.38929601044213	9.34612827015473	9.04223253185538	6.51228784693641	6.94088566332629	5.90753518636616	5.1866394300286	9.35333097076144	7.7120075722323	5.18730130918737	9.39612419768017	9.21923221126127	6.82636054016712	5.04889683382008	3.85867742809197	2.90797618238982	6.53313071004969	4.64534821158271	2.90767549501516	8.64612074799403	8.34560290494802	5.83563453196416	5.2536761562144	4.08019504911777	3.15529473649467	6.7892469228876	4.92637865324027	3.15471686283173	8.66849463252804	8.41250373992944	5.91267663757089
56	6.53615015847966	5.3439570635409	4.3924229554222	8.84354646014691	6.95260986019298	4.39091247021429	9.34617285263742	9.04165744399387	6.51108574099265	6.94318876828346	5.90898311313427	5.1870729490236	9.34946977187657	7.70345218345135	5.18134391846958	9.3972940166153	9.22030700349613	6.82709108285979	5.05344538459657	3.86146366283188	2.90969065778245	6.54231988788894	4.65239717638095	2.91332429802095	8.64627555438876	8.34582691099282	5.83566718966233	5.24683305414476	4.07577404963748	3.15211142270085	6.79364606396184	4.92809047193279	3.15605566839773	8.66773377528485	8.41247875344226	5.91269855137455
3	6.52747583177658	5.33901034358817	4.39136333056835	8.84494268764111	6.95401347682367	4.38929865722016	9.34595936943192	9.04150187451079	6.51125389278664	6.94881577790935	5.91315943845183	5.19050491857717	9.34986727833858	7.70853241545638	5.18424209320456	9.39800576237169	9.22058436386732	6.82723441681693	5.05331997904219	3.86478174227605	2.91485636058646	6.54241471989824	4.64958129435761	2.90983773984201	8.64638230534026	8.34573407141096	5.83588706787052	5.24876139643807	4.07542799604703	3.15129450304408	6.78186540360205	4.92154488745455	3.15206178344121	8.66814835866672	8.41252048446796	5.91281340466091
57	6.53822307529166	5.34657859905112	4.39698198959392	8.8458313811578	6.95361310677435	4.39047576236695	9.34574078141309	9.04175890013107	6.51179958323057	6.94489319701669	5.91090177669663	5.18837737120937	9.37026305068488	7.72040877978725	5.19204878868292	9.39726932753915	9.21992564023809	6.827011566356	5.05378296241536	3.86262491252781	2.91302037542168	6.54105987373207	4.65165858710054	2.91276343251694	8.64578942035562	8.34572845227692	5.83554138307895	5.25208616239847	4.07779043966843	3.15412085670805	6.78602483786183	4.92360139833434	3.15301597271091	8.6677888919305	8.41241402215764	5.91250835124577
58	6.52986875599125	5.33996176034524	4.39263129502713	8.84619147828804	6.95405250274389	4.39169916203964	9.3464252779714	9.04197633044194	6.51147040261865	6.9450919789069	5.9108193308041	5.18893034904101	9.36449362525968	7.71885283287668	5.19236653276742	9.39774443321001	9.22064243556258	6.82698997736046	5.05110589272357	3.86134146174815	2.91135457437276	6.53672383945121	4.64722650776008	2.90971218316948	8.64564181371812	8.34503536716171	5.83522401472685	5.24775257638881	4.07603871695818	3.15119793549836	6.79204055142816	4.92823320407118	3.15557398594933	8.66825381079508	8.41243717026255	5.91263770872301
78	6.53285659134037	5.34187926008782	4.39180487809114	8.83692859414045	6.95013789631739	4.38949214904189	9.34582730670587	9.04197558311269	6.5122152425776	6.94063306608186	5.90643304587192	5.18379647929684	9.35156719621372	7.70583727845422	5.18231974033714	9.39638789251011	9.2193596235626	6.82537955831636	5.04627362569618	3.85677923201164	2.90782022082041	6.54122653479702	4.65026365047961	2.90992732499553	8.64610477866659	8.34530283952372	5.8355291372953	5.25240197774589	4.07890716740949	3.15606401929418	6.78062180527718	4.92038861338194	3.15080666533076	8.66812780262628	8.4120728921009	5.91224134543232
74	6.52607954173528	5.33591035748449	4.38729532460254	8.85128233753492	6.96189227801609	4.39988647077606	9.34532821033026	9.04128243874591	6.51141892222699	6.94576907281516	5.90913793765395	5.18708997939635	9.35049927572131	7.70964068477398	5.1858288422558	9.39707827186317	9.21990566323635	6.82655467387989	5.05188431717462	3.86156102496078	2.91149918674003	6.53863409302723	4.64971909354812	2.91091789048682	8.64599880499182	8.34547569814414	5.83558675628869	5.25198973724706	4.0775063015247	3.15345398215752	6.78250274736358	4.92078434921857	3.15081703868217	8.66818907389524	8.4125578841351	5.91267640825203
76	6.52288851964197	5.3332196360853	4.38438119766384	8.8405646446953	6.95117517670728	4.38999815843285	9.34671157850306	9.04187402536654	6.51145256072332	6.93897153529714	5.90440167413902	5.18339444431002	9.35411009289579	7.71055309345478	5.18497831163564	9.39738139605534	9.22049420330049	6.82696811970662	5.04825376421606	3.86117103480923	2.91197953556934	6.54490922895215	4.65444165372437	2.91365427135323	8.64603734746422	8.34557563553442	5.8357239016165	5.24872046386822	4.07636040760322	3.15253087941816	6.78671214158325	4.92363251342283	3.15223089324308	8.66786348169407	8.41265386138612	5.91278957535942
51	6.53720155203436	5.34620627684178	4.39504593292116	8.84039574022006	6.94984829362653	4.386531194342	9.34657239229904	9.04236332322701	6.51221723601212	6.94620147920345	5.91038360162569	5.18744310336554	9.36236787379508	7.71733393044294	5.19200783593535	9.3972625212083	9.22003983872461	6.82642060585454	5.05225033624553	3.86351185898977	2.91330912555229	6.54018566087607	4.65049690565152	2.91240119235583	8.6465220845887	8.34587480594318	5.83580940505882	5.25118586150415	4.07866519114289	3.15403545237317	6.78857798709136	4.92675065684349	3.15535283474044	8.66827230801684	8.4122831304256	5.91236532096241
95	6.53368878751979	5.34254733806544	4.39407521458738	8.84464533872821	6.9542506252051	4.39147832459181	9.34614113084245	9.04193661726672	6.51216037137271	6.93941318748398	5.90356901438377	5.18217811286023	9.36064149356447	7.7131029715683	5.18841122240478	9.39702346833798	9.2203449664514	6.82659080945414	5.05166099740851	3.86136599254934	2.91171241552908	6.53788486869895	4.64713598530467	2.90923280072156	8.64595257121944	8.34591026653103	5.83623764055136	5.2465373858114	4.07454476319003	3.15046839402022	6.78431631941508	4.92441515680579	3.15304713896879	8.66791950336241	8.41222528408367	5.91230406471445
84	6.53938955236598	5.3476495308171	4.39396329748788	8.843049470297	6.95505059590068	4.39350520023408	9.34640028029173	9.04203141237431	6.51090343934911	6.95205247258338	5.91597861357302	5.19478468262089	9.3530859400049	7.7091844274081	5.18627731722221	9.39723549267774	9.22033866599728	6.82665525451226	5.05210330682868	3.86216472766492	2.91077349324093	6.53350169844142	4.64468023639137	2.90838637062145	8.64614690670752	8.34479875078448	5.83501069401424	5.25359967858842	4.0811811953567	3.15691506835844	6.7858439984779	4.92381088933337	3.15307804704653	8.66823763598809	8.41278191415663	5.9129269413226
77	6.52631109653589	5.33765932012007	4.38870466303762	8.84491341046631	6.95395682693998	4.39111806522459	9.34580646299237	9.04117058753753	6.51123371528969	6.94247601844654	5.90883398722307	5.18668599296874	9.35694086631281	7.71139484017542	5.18605067419476	9.39746921861878	9.21983573942856	6.82653699545521	5.05442058000139	3.86412703361629	2.91292987775218	6.54067228083517	4.64869970825872	2.90809009193722	8.64647725218359	8.34571935055695	5.8354766759205	5.24716116752965	4.07571831382804	3.15196725292671	6.7860860608806	4.92476775138537	3.15448233080816	8.66735668445443	8.41220074450308	5.91237622513094
80	6.53416464898099	5.34431728009743	4.39277339244346	8.83830636871775	6.95014420589197	4.39077101601153	9.34632543959259	9.04150575313463	6.51135078295904	6.94147973975055	5.90754714738667	5.18644094448446	9.35322649466003	7.71518131393389	5.19198094819997	9.39660383989703	9.22011893888687	6.82727616874298	5.04881074647995	3.85910264007591	2.90930746100908	6.5371200139294	4.6483415603086	2.90996363068036	8.6461656128878	8.34594077833424	5.83610824352208	5.24524932392038	4.07473848541958	3.15090435866119	6.78502871836773	4.92400691591044	3.1533976160361	8.66875235676554	8.41290351666819	5.91296688325577
48	6.533743386144	5.34344379379727	4.39402427607658	8.83780827568666	6.94748234821934	4.38697453340249	9.34609365905223	9.04119561100914	6.51131555304397	6.94316220238456	5.90818263270312	5.18668840940649	9.36146633468066	7.716037023967	5.18984055664096	9.3973156490031	9.21988387110546	6.82600471789556	5.05007645178355	3.86186490583018	2.91153060981858	6.53814952833461	4.64913025796179	2.91032394108654	8.64599199728903	8.34608373495192	5.83622765654468	5.25363936190733	4.08179746084192	3.1568375584997	6.78341426671938	4.92061561940143	3.15054188099216	8.66821886399826	8.41266943655063	5.9128772210551
79	6.53542361638432	5.34402190561882	4.39319587772374	8.84739399610254	6.95638510334531	4.39245745268741	9.34683399883691	9.04221038150969	6.51215539026858	6.93446918501675	5.89983768333918	5.17945657222597	9.35950431812592	7.71877856942961	5.19293566021476	9.39733444381302	9.22012950321736	6.82613243494557	5.05151771091041	3.86123632473962	2.91108478953009	6.53953984904387	4.64796401541413	2.90932100330472	8.64611393692323	8.34570180165042	5.83561795126941	5.253943943833	4.07954518557047	3.15454538609685	6.78861161550057	4.92368948333139	3.15256072927099	8.66778092258014	8.41202065937148	5.9122457568585
